ID,Name,Nationality,BeginDate,EndDate,Gender
6330,Harold Weston,American,1894,1972,male
24,Donald Ashcraft,American,1927,2010,male
2024,Fukita Fumiaki,Japanese,1926,2005,male
2236,Joe Goode,American,1937,2027,male
5372,David Shapiro,American,1944,1984,male
2378,Beatrice Grover,American,1901,1994,female
5599,Julian Stanczak,American,1928,2017,male
6002,Maria Uhden,German,1892,1918,female
313,R. Maxil Ballinger,American,1914,1958,male
2426,Luke Gwilliam,American,1997,2051,male
2336,Ezio Gribaudo,Italian,1959,2029,male
337,Cyril H. Barnes,American,1850,1938,male
2810,Inagaki Tomoo,Japanese,1902,1980,male
2316,Sante Graziani,American,1920,1993,male
7003,Markus Oehlen,German,1956,1987,male
6198,Vaclav Vytlacil,American,1892,1984,male
2647,Clinton Hill,American,1922,1989,male
7447,Mona Hatoum,British,1952,2007,female
4266,Rolf Nesch,Norwegian,1893,1975,male
3028,Kawakami Sumio,Japanese,1895,1972,male
3318,Waldemar Kutner,Brazilian,1934,1956,male
6877,Chin Hsiao,Chinese,1935,2011,male
7491,Simon Patterson,British,1967,2020,male
2516,Anthony Harrison,British,1922,1978,male
4630,Jacob Pins,German,1813,1882,male
539,Wim Beuning,Dutch,1914,1986,male
2538,Shigeru Hatsuyama,Japanese,1897,1973,male
5190,Dietrich Sayler,Romanian,1783,1846,male
855,Bernard Buffet,French,1928,1999,male
2761,John Hultberg,American,1922,2005,male
3242,Jovan Kratohvil,Yugoslav,1924,1998,male
2792,Arinori Ichihara,Japanese,1755,1808,male
2734,Hosoda Masayoshi,Japanese,1711,1751,male
3284,Rudolf Kugler,German,1921,2013,male
1876,Aaron Fink,American,1955,2012,male
7431,Giulio Aristide Sartorio,Italian,1860,1932,male
7117,Mel Chin,American,1951,1972,male
2836,Yukihisa Isobe,Japanese,1936,1976,male
5448,Gustave Singier,Nationality unknown,1721,1820,male
493,Jason Berger,American,1924,2010,male
3403,Ger Lataster,Dutch,1920,2012,male
2979,Kanamori Yoshio,Japanese,1922,1942,male
2986,Mitsuo Kano,Japanese,1933,1959,male
5633,Jakob Steinhardt,Israeli,1887,1968,male
1209,Charles Conder,British,1868,1909,male
4079,Giorgio Morandi,Italian,1890,1964,male
3999,Keiko Minami,Japanese,1911,2004,female
3466,Leonard Lehrer,American,1935,1978,male
3029,Kawanishi Hide,Japanese,1923,2008,male
7959,Jean-Michel Othoniel,French,1964,2054,male
4383,Ohmae Hiroshi,Japanese,1894,1961,female
6179,Heinrich Vogeler,German,1872,1942,male
3780,Gino Marotta,Italian,1935,2012,male
4594,Judy Pfaff,American,1946,2045,female
2667,Joseph Hirsch,American,1910,1981,male
6474,Desiderio Hernandez Xochitiotzin,Mexican,1922,2007,male
1322,John J. Cu Roi,American,1920,2006,male
3174,Yasuhide Kobashi,Japanese,1931,2003,male
3175,Kobayashi Riichiro,Japanese,1759,1837,male
1130,Minna Citron,American,1896,1991,female
14195,Eugene Delatre,French,1887,1931,male
1550,Harry Disberg,Dutch,1944,1968,male
3100,Shigeru Kimura,Japanese,1798,1861,male
2233,Felix Gonzalez-Torres,American,1957,1996,male
426,A. Becker,German,1967,1990,male
7805,Douglas Gordon,Scottish,1966,2065,male
1264,Flavio Costantini,Italian,1918,1948,male
4332,Wim Noordhoek,Nationality unknown,1889,1942,male
7494,Sue Williams,American,1954,1993,female
2362,Anthony Gross,British,1905,1984,male
2752,Ralph Hughes,American,1923,2019,male
5187,Robert Savoie,Nationality unknown,1707,1747,male
4658,Michael Podulke,American,1741,1835,male
4200,Naganuma Koichi,Japanese,1886,1920,male
5312,Arthur Secunda,American,1927,2017,male
7962,Sarah Sze,American,1969,2060,female
2530,Hasegawa Sabro,Japanese,1907,1957,male
4390,Okamura Kichiemon,Japanese,1916,1961,male
3246,Doris Kreindler,American,1901,1974,female
5404,Akiko Shirai,Japanese,1906,1957,female
3042,Henry George Keller,American,1869,1949,male
2624,Robert Joseph Hettel,American,1936,1983,male
4911,Marco Richterich,Swiss,1929,2010,male
3783,Anne Steele Marsh,American,1901,1995,female
1712,Valdemar H. Elenbaas,Dutch,1896,1927,male
2706,Roger Hollenbeck,American,1998,2034,male
4407,Koshiro Onchi,Japanese,1891,1955,male
4616,Paul Peter Piech,American,1920,1996,male
5331,Jun'ichiro Sekino,Japanese,1914,1988,male
7964,Dennis Hopper,American,1936,2010,male
4166,Robert Munford,American,1925,1991,male
5045,Michael Rothenstein,British,1721,1805,male
4985,Jenny Roed,German,1773,1866,female
4447,Ryszard K. Otreba,Polish,1932,2022,male
4816,Umberto Raponi,Nationality unknown,1787,1879,male
2016,Katharina Fritsch,German,1956,2049,female
4403,Barbara Olmsted,American,1915,2013,female
1543,Daniel den Dikkenbboer,Dutch,1990,2072,male
137,Getulio Alviani,Italian,1939,2015,male
4574,Roland Petersen,American,1926,2012,male
2137,Franz Gertsch,Swiss,1930,1980,male
3865,Luis Mazzey,Ugandan,1895,1983,male
980,Eugenio Carmi,Italian,1920,1990,male
7493,Alexis Smith,American,1949,1990,female
1800,Henri Fantin-Latour,French,1836,1904,male
6550,Georges de Zayas,Mexican,1898,1967,male
1812,Arthur Fauser,German,1911,1978,male
4482,Jerzy Panek,Polish,1918,2001,male
4173,Murai Masanari,Japanese,1962,2055,male
7057,Willie Cole,American,1955,2047,male
1942,Leander Fornas,American,1925,2014,male
7116,Judith Francisca Baca,American,1946,2002,female
7965,Lisa Yuskavage,American,1962,1982,female
3149,Max Klinger,German,1857,1920,male
6195,Lazar Vujaklija,Yugoslav,1905,2001,male
6034,Richard Upton,American,1931,2013,male
329,Miquel Barcelo,Spanish,1957,2018,male
3512,Arthur Levine,American,1729,1827,male
6506,Hodaka Yoshida,Japanese,1926,1995,female
1845,Jonas J. Fendell,American,1924,1994,male
2001,G. John Friedlander,American,1747,1785,male
5998,Ansei Uchima,American,1921,2000,male
4399,Jules Olitski,American,1922,2007,male
7835,Peter Klasen,German,1935,2031,male
2258,Francois Gos,French,1880,1963,male
6043,Kenji Ushiku,Japanese,1922,2008,male
7808,Imi Knoebel,German,1940,1973,male
2326,B. Colin Greenly,American,1928,1981,male
6622,Jeff Koons,American,1955,1981,male
2032,Sue Fuller,American,1914,2006,female
6584,Anders Zorn,Swedish,1834,1869,male
342,Will Barnet,American,1911,2012,male
2532,Childe Hassam,American,1859,1935,male
6481,Yamaguchi Gen,Japanese,1896,1976,male
2,Doroteo Arnaiz,Spanish,1936,1975,male
3359,Armin Landeck,American,1905,1984,male
2471,Chimei Hamada,Japanese,1917,2018,male
653,Giorgio Bompadre,Italian,1786,1852,male
1461,Riko Debenjak,Yugoslav,1908,1987,male
7810,Sarah Lucas,British,1962,2040,female
1019,Herbert Carroll Cassill,American,1928,1967,male
2028,Fukui Ryonosuko,Japanese,1924,1986,male
3193,Misch Kohn,American,1916,2003,male
3009,Pentti Kaskipuo,Finnish,1930,1977,male
7814,Jean-Luc Mylayne,French,1946,2040,male
2432,Hildegarde Haas,American,1926,2002,female
2626,Wout van Heusden,Dutch,1889,1960,male
3784,Reginald Marsh,American,1898,1954,male
6595,Jack Barth,American,1949,2012,male
2670,Milton Hirschl,American,1917,1999,male
926,Mary Callery,American,1903,1977,female
5783,Rikio Takahashi,Japanese,1917,1999,male
6596,Eric Erickson,American,1953,2053,male
4766,Gertrude Quastler,American,1909,1963,female
2778,Sidney Jack Hurwitz,American,1972,2058,male
5202,Louis Schanker,American,1903,1981,male
6597,Donald C. Fritz,American,1950,2007,male
6903,Lesley Dill,American,1949,1987,female
1234,Francisco Copello,Chilean,1938,2006,male
6217,Sylvia Wald,American,1915,2011,female
2932,E. Powis Jones,American,1919,2015,male
6503,Yoo Kang Yl,Korean,1976,2071,male
6436,Art Wood,American,1918,1971,male
1623,Achilles Droungas,Greek,1940,2026,male
845,John Buck,American,1946,2004,male
1159,Prunella Clough,British,1919,1999,female
4701,Fairfield Porter,American,1907,1975,male
3056,Roland Kempe,Swedish,1969,2038,male
3122,Fumio Kitaoka,Japanese,1918,2007,male
6600,Berndt Kerkin,German,1951,1983,male
2144,Umberto Giangrandi,Colombian,1943,2013,male
3203,Komai Tetsuro,Japanese,1920,1976,male
2289,Carlos Granada,Colombian,1933,2015,male
1509,Francoise Desnoyer,French,1894,1972,male
7006,Suzanne McClelland,American,1959,2059,female
8297,Pipilotti Rist,Swiss,1962,2005,female
221,Armando,Dutch,1929,1967,male
64,Dennis Adams,American,1948,1990,male
7007,Cildo Meireles,Brazilian,1948,1973,male
3251,Irving Kriesberg,American,1919,2009,male
7817,Cady Noland,American,1956,1987,female
3267,Harry van Kruiningen,Dutch,1906,1962,male
55,Norman Ackroyd,British,1796,1839,male
4189,Zoran Mušic,Slovenian,1909,2005,male
397,Iain Baxter&,Canadian,1936,2015,male
7868,Judith Rothschild,American,1713,1813,female
488,Vera Berdich,American,1915,2003,female
461,David Ben Shaul,Israeli,1781,1818,male
871,Chris Burden,American,1946,2015,male
7629,Carol Hepper,American,1953,1976,female
4404,Axel Olson,Swedish,1710,1790,male
6601,Joseph Norman,American,1957,1985,male
3709,Alberto Garcia Maldonado,Mexican,1943,1986,male
4405,Eric H. Olson,Swedish,1909,1986,male
1056,Roger Chailloux,Dutch,1864,1955,male
1340,Rolf Curt,German,1836,1903,male
7008,Jean Pierre Pincemin,French,1944,2005,male
7824,Roman Signer,Swiss,1938,1975,male
4640,Camille Pissarro,French,1830,1903,male
1358,Karl Fred Dahmen,German,1917,1981,male
551,Ashley Bickerton,British,1959,2019,male
1359,Walter Dahn,German,1954,1988,male
608,Barbara Bloom,American,1951,2028,female
7837,Peter Stampfli,Swiss,1937,2018,male
1864,Gianfranco Ferroni,Italian,1937,2011,male
1617,Werner Drewes,American,1899,1985,male
1286,Tony Cragg,British,1949,1993,male
2483,Sid Hammer,American,1926,1969,male
1525,Martha Diamond,American,1944,1979,female
3431,Jean Le Moal,French,1909,2007,male
1764,Richard Estes,American,1936,1967,male
3095,Kenneth Kilstrom,American,1922,1995,male
4037,Paula Modersohn-Becker,German,1876,1907,female
5923,Michael Train,American,1730,1761,male
85,Aarne Aho,Finnish,1904,1978,male
3621,Maximilien Luce,French,1858,1941,male
5346,Keisuke Serizawa,Japanese,1895,1984,male
2682,Gerhard Hoehme,German,1760,1857,male
2110,Anna Bella Geiger,Brazilian,1933,1977,female
2895,Valerie Jaudon,American,1945,2011,female
6603,Jan Vercruysse,Belgian,1948,2018,male
2226,Juan Gomez-Quiroz,American,1939,1975,male
4069,David Moore,American,1918,1960,male
1117,Halina Chrostowska,Polish,1929,1990,female
4252,Nedo Mion Ferrario,Venezuelan,1926,2001,male
3317,Robert Kushner,American,1949,2014,male
1962,Terry Fox,American,1943,2008,male
4141,Robert Emmett Muller,American,1949,2010,male
5867,Esias Thoren,Swedish,1901,1981,male
4433,Emilio Ortiz,Mexican,1936,1983,male
2996,Susan Kaprov,American,1946,1978,female
2613,Joan Hernandez Pijuan,Spanish,1931,2005,male
7388,Matthew Abbott,British,1965,2058,male
19572,Nicole Eisenman,American,1965,2010,female
7840,Ava Gerber,American,1961,2017,female
7841,Sean Mellyn,American,1965,2046,male
7842,Jonathan Seliger,American,1955,2050,male
3018,Leo Katz,American,1887,1982,male
6835,Lee Ufan,Korean,1936,1977,male
61,Alice Adams,American,1930,1982,female
7875,Gabriele Evertz,American,1939,2033,female
7876,Helen Gilbert,American,1870,1934,female
2244,John Goodyear,American,1930,2019,male
7877,James Gross,American,1813,1849,male
7878,Paul Heald,American,1865,1891,male
7879,Ward Jackson,American,1929,2004,male
7880,James Juszczyk,American,1989,2089,male
7881,Martha Keller,American,1709,1729,female
3400,Ibram Lassaw,American,1913,2003,male
7882,Jane Logemann,American,1942,1993,female
7883,Katinka Mann,American,1903,1949,female
7884,Nancy Manter,American,1880,1903,female
7885,Hiroshi Murata,Japanese,1941,1987,male
7886,Mary Obering,American,1858,1905,female
7887,Joan Webster Price,American,1989,2020,female
7888,Raquel Rabinovich,American,1891,1949,female
7889,Beatrice Riese,American,1917,2004,female
7890,Ce Roser,American,1930,2025,female
7891,Irene Rousseau,American,1706,1744,female
7892,Wilfred Graf Schwerin Von Krosigk,American,1793,1839,male
5308,James Seawright,American,1936,2009,male
6738,Esphyr Slobodkina,American,1908,2002,female
7894,Peter Stroud,American,1871,1909,male
7895,Mac Wells,American,1896,1967,male
7869,Power Boothe,American,1945,2002,male
7896,Stephen Westfall,American,1872,1905,male
7870,Naomi Boretz,American,1935,2035,female
7871,Marvin Brown,American,1943,2021,male
7872,Kenneth Bushnell,Latvian,1933,2002,male
7873,Jean Cohen,American,1805,1856,female
7874,Ruth Eckstein,American,1916,2011,female
8188,E. V. Day,American,1967,2065,female
6746,Robert Beaven,American,1780,1831,male
6753,Dale Rogers,American,1741,1763,male
6754,Sidney Shapiro,American,1706,1757,male
6226,John Wallace,Canadian,1814,1879,male
6747,David Black,Nationality unknown,1786,1830,male
1507,Arthur Deshaies,American,1920,2011,male
6748,Ned Griner,Nationality unknown,1809,1844,male
6749,Charles Huffman,Nationality unknown,1866,1929,male
6750,Rachel Kemper,Nationality unknown,1933,1991,female
3410,John Laurent,American,1993,2040,male
6751,Jerrold Maddox,Nationality unknown,1944,2002,male
6752,Jean Margolin,Nationality unknown,1979,2067,male
3114,Guenther C. Kirchberger,German,1928,2009,male
4965,Walter Robinson,American,1950,2050,male
4008,Marilyn Minter,American,1948,1996,female
6640,Jane Hammond,American,1950,2009,female
7404,Peggy Diggs,American,1946,2012,female
1452,Erwin De Vries,Dutch,1746,1843,male
3218,Chaim Koppelman,American,1920,2009,male
1624,Sydney Drum,Canadian,1952,1985,female
2747,Robert Hudson,American,1938,1998,male
7826,Jeff Wall,Canadian,1946,2013,male
8191,Inka Essenhigh,American,1969,2005,female
6297,Weissauer,Nationality unknown,1933,1966,non-binary
4691,Larry Poons,American,1937,1980,male
2900,Jeff (Jeff Russell),American,1942,2021,male
6641,Raffaele Leomporri,Italian,1926,1974,male
8192,Eberhard Havekost,German,1967,2019,male
149,Cuno Amiet,Swiss,1868,1961,male
27531,Jeffrey Ingram Stone,Haitian,1904,1929,male
393,Lothar Baumgarten,German,1944,2018,male
3395,Mauricio Lasansky,American,1914,2012,male
3797,Ezio Martinelli,American,1913,1981,male
4084,Alberico Morena,Italian,1939,1990,male
158,Jiþi Anderle,Czech,1936,1976,male
2930,Joan Jonas,American,1936,2010,female
7732,Hubertus von Pilgrim,German,1931,1971,male
586,Morris Blackburn,American,1902,1979,male
7630,Hale Woodruff,American,1900,1980,male
8041,Tracey Moffatt,Australian,1960,1981,female
553,George Biddle,American,1885,1973,male
3875,Ann McCoy,American,1946,2011,female
3085,Hubert Kiecol,German,1950,1974,male
5203,Philip von Schantz,Swedish,1928,1993,male
798,James Brooks,American,1906,1992,male
7119,Mike Glier,American,1953,1976,male
5526,Keith Sonnier,American,1941,2020,male
1647,Charles Marie Dulac,French,1865,1898,male
3047,Daniel Kelly,American,1947,1988,male
721,Fiske Boyd,American,1895,1975,male
2852,Iyola,Canadian Inuit,1933,2000,male
1916,Claude Flight,British,1881,1955,male
6254,Ryo Watanabe,Japanese,1936,2018,male
2262,Sylvia Gosse,British,1881,1968,female
8032,Belkis Ayon,Cuban,1967,1999,female
6397,Gerd Winner,German,1936,2011,male
4239,Ulrike Nattermuller,German,1955,2037,male
4902,Ceri Richards,British,1903,1971,male
6507,Katsuro Yoshida,Japanese,1980,2002,male
4151,Josef Felix Muller,Nationality unknown,1819,1861,male
7631,Yasumasa Morimura,Japanese,1951,1985,male
4258,Joan Nelson,American,1958,2054,female
5644,Gary Stephan,American,1942,1976,male
5263,Rudolf Schoofs,German,1898,1950,male
831,Albin Brunovsky,Slovak,1925,2009,male
6303,Roger Welch,American,1946,2002,male
3235,Joyce Kozloff,American,1942,2042,female
6642,Art Spiegelman,American,1948,2029,male
7118,Gonzalo Diaz,Chilean,1947,2036,male
1572,Isami Doi,American,1903,1965,male
5506,Giacomo Soffiantino,Italian,1918,1980,male
574,Roger Bissiere,French,1888,1964,male
4778,Fanny Rabel,Mexican,1922,2008,female
6531,Julio Augusto Zachrisson,Panamanian,1930,1991,male
5817,Prentiss Taylor,American,1907,1991,male
4498,Harold Paris,American,1925,1979,male
3632,Luktak,Canadian,1928,2004,non-binary
2646,Charles Christopher Hill,American,1948,1984,male
7120,Alexander Kosolopov,Russian,1943,2020,male
4742,Antoine Prinner,French,1902,1983,male
3711,Robert Mallary,American,1917,1997,male
4770,Charles Quest,American,1904,1993,male
767,Rodolphe Bresdin,French,1822,1885,male
100,Ivan LeLorraine Albright,American,1897,1983,male
4804,Rammellzee,American,1960,2010,male
5116,Kiyoshi Saito,Japanese,1907,1997,male
3765,Joseph Margulies,American,1896,1948,male
1148,Pierre Clerk,Canadian,1928,1981,male
4848,Steve Reich,American,1936,2001,male
381,Eugen Batz,German,1905,1986,male
4937,James Risser,American,1947,1989,male
12,Juri Arrak,Estonian,1936,1970,male
4062,Ruben Ortiz-Torres,Mexican,1964,2021,male
4313,Niviaksiak,Canadian,1908,1959,male
2389,Piero Guccione,Italian,1899,1931,male
41140,Corita Kent (Sister Mary Corita),American,1918,1986,female
4427,Emil Orlik,German,1870,1932,male
5400,Shinagawa Takumi,Japanese,1908,2009,male
4693,Pootagook,Canadian,1887,1958,male
5176,Michel Sauer,German,1949,2001,male
1170,Sue Coe,British,1951,2028,female
4814,Paul Ranson,French,1862,1909,male
2087,Gerard Garouste,French,1946,2043,male
5153,Rolf Sandquist,Nationality unknown,1858,1884,male
794,Robert Broner,American,1922,2010,male
2885,Angela Jansen,American,1929,1989,female
5474,Howard Smagula,American,1942,2037,male
8034,Karen Kilimnik,American,1955,1999,female
8197,Shahzia Sikander,Pakistani,1969,2051,female
3436,David Leach,American,1946,2004,male
8198,Do Ho Suh,Korean,1962,1991,male
2021,Ernst Fuchs,Austrian,1930,2015,male
866,Pierre Buraglio,French,1939,1969,male
6099,Various Artists,French,1799,1893,male
7727,Maurice Asselin,French,1882,1947,male
7725,Raphael Drouart,French,1884,1918,male
6706,Jules Flandrin,French,1871,1947,male
7726,Jeanne Bardey,French,1872,1954,female
3633,Ernest S. Lumsden,British,1950,2045,male
3603,John Loring,American,1939,1997,male
5533,Steven Sorman,American,1948,2028,male
6305,Neil Welliver,American,1929,2005,male
2825,Carlos Irizarry,American,1938,2016,male
6588,Joe Zucker,American,1941,2007,male
5513,Ronni G. Solbert,American,1776,1815,male
5964,Akesuk Tudlik,Canadian Inuit,1890,1966,male
5112,Donald Saff,American,1937,2014,male
6187,John Von Wicht,American,1888,1970,male
4000,Andre Minaux,French,1923,1981,male
5509,Ap Sok,Dutch,1917,2004,male
4290,Don Nice,American,1932,1990,male
8200,David Byrne,American,1952,2041,male
8201,Bruce Pearson,American,1841,1926,male
8202,Nari Ward,American,1963,2038,male
4413,Roman Opalka,Polish,1931,2011,male
4654,Linda Plotkin,American,1938,1991,female
1816,Philippe Favier,French,1957,2027,male
8199,Lynne Yamamoto,American,1961,1986,female
519,Judith Bernstein,American,1942,1964,female
1417,Lucien Day,American,1916,1954,male
6354,Jan Wiegers,Dutch,1893,1959,male
6777,Pedro Alcantara,Colombian,1942,2024,male
6783,Helen Escobedo,Mexican,1934,2000,female
6784,Fernando Garcia Ponce,Mexican,1933,1987,male
3599,Luis Lopez Loza,Mexican,1939,1994,male
6785,Manuel Espinoza,Venezuelan,1937,1996,male
6786,Luis Guevara Moreno,Venezuelan,1926,2010,male
4445,Alejandro Otero,Venezuelan,1921,1990,male
6788,Alirio Palacios,Venezuelan,1938,2015,male
6787,Mercedes Pardo,Venezuelan,1922,2005,female
8407,Anibal Gil,Colombian,1932,2018,male
6778,Enrique Grau,Colombian,1920,2004,male
6779,Phanor Leon,Colombian,1944,2006,male
4974,Juan Antonio Roda,Colombian,1921,2003,male
6780,Rafael Coronel,Mexican,1932,1956,male
6781,Francisco Corzas,Mexican,1936,1983,male
6782,Roberto Donis,Mexican,1934,2008,male
5561,Niles Spencer,American,1893,1952,male
4320,Georges Noel,French,1924,2010,male
4492,Georges Papazoff,Bulgarian,1894,1972,male
2488,Abraham P. Hankins,American,1904,1963,male
5691,Max Arthur Stremel,German,1888,1918,male
2855,Christian Jaccard,French,1939,2039,male
8044,Wolfgang Tillmans,German,1968,2026,male
3661,Mino Maccari,Italian,1898,1989,male
1972,Mary Frank,American,1933,2008,female
2654,Fannie Hillsmith,American,1911,2007,female
2757,Jean Hugo,French,1894,1984,male
5853,Hans Thoma,German,1839,1924,male
112,Jose R. Alicea,American,1928,2004,male
3826,Ewald Matare,German,1887,1965,male
3386,Magali Lara,Mexican,1900,1968,female
4085,Mattia Moreni,Italian,1920,1954,female
5495,Vincent Smith,American,1929,2003,male
3422,"Elizabeth 'Grandma' Layton",American,1909,1993,female
4926,Robert Riggs,American,1896,1970,male
5553,Marko Spalatin,American,1945,1984,male
5943,David True,American,1942,2017,male
5567,Paul Spina,American,1937,2021,male
7641,Gerald Brockhurst,American,1890,1978,male
6501,Alejandro Mario Yllanes,Bolivian,1913,1960,male
1861,Rafael Ferrer,American,1933,1977,male
2160,Gregory Gillespie,American,1936,1963,male
3894,George McNeil,American,1908,1995,male
3643,Urs Luthi,Swiss,1947,1993,male
6205,Edward Wadsworth,British,1889,1949,male
6549,Zarina,American,1937,2020,female
3940,Gerhard Merz,German,1947,1976,male
10,Irene Aronson,American,1918,2009,female
6365,Gerald Wilde,British,1890,1946,male
252,Mordechai Avniel,Israeli,1874,1967,male
316,John F. Balossi,American,1931,2007,male
934,Luis Camnitzer,Uruguayan,1937,2027,male
5148,Joop Sanders,American,1921,1969,male
4013,Victor Mira,Spanish,1949,2001,male
1515,Frederick Knecht Detwiller,American,1882,1953,male
517,Antonio Berni,Argentine,1905,1981,male
5186,Tad Savinar,American,1950,2044,male
6505,Chizuko Yoshida,Japanese,1924,2017,female
4678,Gaetano Pompa,Italian,1960,1991,male
1047,Perez Celis,Argentine,1920,1947,male
4061,Gustavo Monroy,Mexican,1959,2046,male
13,J. Arrelano Fischer,Mexican,1911,1995,male
6509,Toshi Yoshida,Japanese,1704,1727,male
4125,Olivier Mosset,Swiss,1944,2008,male
905,Roland Cabot,Brazilian,1825,1906,male
1098,Miriam Chiaverini,Brazilian,1895,1929,female
111,Carlo Alfano,Italian,1735,1827,male
269,Elvira Bach,German,1951,1986,female
4160,Matt Mullican,American,1951,2023,male
7674,Sylvie Fleury,Swiss,1961,2029,female
2064,Jose Gamarra,Uruguayan,1934,2004,male
1360,Wolfgang Dahnke,Nationality unknown,1989,2057,male
634,Johanna Boga,Icelandic,1768,1835,female
1228,Howard Cook,American,1901,1980,male
4847,Paula Rego,Portuguese,1935,1975,female
3824,Umberto Mastroianni,Italian,1910,1988,male
2871,Alexandra Nikolaevna Jacobson,Russian,1711,1805,female
7718,Mogens Balle,Danish,1921,1988,male
6098,Various Artists,Danish,1782,1810,non-binary
7719,Sven Dalsgaard,Danish,1914,2006,male
7720,Knud Jans,Danish,1859,1890,male
7724,Johs Jensen,Danish,1970,2066,male
7721,Niels Jensen,Danish,1950,2029,male
7722,Bago Nielsen,Danish,1832,1898,non-binary
7723,Axel Wilmar,Danish,1972,1998,male
5479,Charles Smith,American,1893,1987,male
867,Pablo Burchard,Chilean,1875,1964,male
4272,Robert S. Neuman,American,1926,2015,male
1716,Elise (Elise Seeds Armitage),American,1902,1963,female
5550,Luigi Spacal,Italian,1847,1881,male
138,Edmond-Francois Aman Jean,French,1858,1936,male
5673,Walter Stohrer,German,1937,2013,male
108,Peter Alexander,American,1939,2020,male
5102,Betye Saar,American,1926,1974,female
3356,Paul Landacre,American,1893,1963,male
5221,Rudolf Schlichter,German,1890,1955,male
4282,Newcombe,Nationality unknown,1921,1995,male
5829,Eugenio Tellez,Chilean,1939,1970,male
3096,Tchah-Sup Kim,Korean,1942,1973,male
1892,Janet Fish,American,1938,2014,female
5282,Peter Schuyff,Dutch,1958,1994,male
801,Harry Brorby,American,1927,2012,male
218,Alda Maria Armagni,Argentine,1953,2026,female
5903,Mario Toral,Chilean,1934,1983,male
2055,Galo Galecio,Ecuadorian,1908,1993,male
1367,Oskar Dalvit,Swiss,1911,1975,male
5560,Andrew Spence,American,1947,2029,male
5563,Nicholas Sperakis,American,1943,2000,male
1027,Federico Castellon,American,1914,1971,male
6159,Juan Vila Vilacasas,Spanish,1920,2016,male
6231,William Walmsley,American,1923,1950,male
2131,Bert Gerresheim,German,1888,1976,male
1614,Roy R. Drasites,American,1945,2006,male
1807,Roberto Fasola,Italian,1957,1986,male
1687,Benni Efrat,Israeli,1962,2002,male
6855,Gretchen Bender,American,1951,2004,female
2149,Josef Gielniak,Polish,1932,1972,male
5976,Roberto Turnbull Buenrostro,Mexican,1959,2047,male
819,Salvador Bru,Chilean,1923,1947,male
2232,Sergio Gonzalez-Tornero,Chilean,1927,1963,male
3497,John Lesnick,American,1953,1998,male
6166,Victor Semenovich Vilner,Russian,1795,1860,male
3189,Moissey Kogan,Russian,1879,1945,male
6339,Charles White,American,1918,1979,male
3222,Gajin Kosaka,Japanese,1877,1953,male
153,Emma Amos,American,1937,2020,female
2765,Ralph Humphrey,American,1932,1990,male
3264,Christian Kruck,German,1756,1798,male
2206,Vincent van Gogh,Dutch,1853,1890,male
2439,Dimitri Hadzi,American,1921,2006,male
2392,Hermano Jose Guedes,Brazilian,1981,2051,male
704,Bart Boumans,Dutch,1776,1874,male
2455,Raymond Hains,French,1926,2005,male
3370,David Lang,American,1929,1958,male
3863,Fernando Maza,Argentine,1814,1869,male
3034,Kazuko Miyamoto,Japanese,1942,1969,female
2987,Alexander Kanoldt,German,1881,1939,male
6626,Michael Corris,American,1949,2038,male
3000,Dennis Kardon,American,1950,1975,male
2684,Beth Van Hoesen,American,1926,2010,female
802,Joan Brossa,Spanish,1919,1998,male
7504,Phyllis Bramson,American,1941,1996,female
7497,Karen Kunc,American,1743,1797,female
3232,Ron Kowalke,American,1936,2009,male
4946,Henri Riviere,French,1864,1951,male
4489,Peter Paone,American,1936,2014,male
2319,Alan Green,British,1932,1958,male
5009,Clare Romano,American,1922,1959,female
7677,Alyson Shotz,American,1964,1992,female
1153,Paul Clinton,American,1942,2002,male
5353,Paul Serusier,French,1864,1927,male
6192,Andrei Voznesensky,Russian,1933,2002,male
6627,Robert Gordy,American,1933,1986,male
1786,Agenore Fabbri,Italian,1987,2061,male
1569,Burhan Dogancay,Turkish,1929,2013,male
5535,Jesús Rafael Soto,Venezuelan,1923,2005,male
2672,Terry Hirst,American,1950,1986,male
6628,Margo Humphrey,American,1942,2024,female
3363,Bengt Landin,Swedish,1933,2025,male
40,Jussuf Abbo,Palestinian,1888,1953,male
5491,Moishe Smith,American,1929,1973,male
6471,Llewellyn Xavier,British,1942,2003,female
5861,Mildred Thompson,American,1935,2003,female
3781,Walter Marques,Brazilian,1729,1758,male
384,Karl Bauer,German,1868,1942,male
3866,Azaria Mbatha,South African,1941,1992,male
2217,Shirley Goldfarb,American,1925,1980,female
4289,Gordon Newton,American,1948,1991,male
4091,Norma G. Morgan,American,1928,1973,female
4056,Ana Maria Moncalvo,Argentine,1921,2009,female
2338,Fuller Griffith,American,1930,2013,male
2043,Naum Gabo,American,1890,1977,male
6127,Bernar Venet,French,1941,2025,male
2253,Tom Gormley,American,1937,1985,male
3113,Michael Kirby,American,1931,2009,male
4087,Gabriel Morera,Venezuelan,1933,1997,male
6161,Eduardo Vilches,Chilean,1932,2001,male
533,Albert Besnard,French,1849,1934,male
2861,Martin Jackson,American,1919,1986,male
657,Muirhead Bone,British,1876,1953,male
2965,Max Kahn,American,1902,2005,male
4190,Peter Mussfeldt,Ecuadorian,1938,1991,male
6856,Edward Dwurnik,Polish,1943,1977,male
3108,Jonah Kinigstein,American,1923,1959,male
